district,transaction_house,transaction_time,transaction_area,total_price,average_price,storey,deco,house_url,agent_name,career_years,agent_location,agent_rank,agent_url
西城,马连道北街,2020-09,52.35平米,466万,89017元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101105190679.html,王丹伟,1-2年,广外店A店,综合经纪人,https://dianpu.lianjia.com/1000000026508536/
西城,新风南里,2020-09,75.9平米,840万,110672元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101104038175.html,李爽,<1年,安德路B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026613243/
西城,安德路,2020-09,69.7平米,832万,119369元/平,顶层,其他,https://bj.lianjia.com/chengjiao/101108620485.html,李智凌,<1年,教场口店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026598813/
西城,民康胡同30号院,2020-09,52.8平米,730万,138258元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108645894.html,何朝宏,5年以上,金融街旗舰店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020111257/
西城,三里河一区2号院,2020-09,56.4平米,785万,139185元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108973629.html,魏景新,5年以上,万方三里河B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020102865/
西城,白纸坊西街,2020-09,93.22平米,850万,91183元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101105122361.html,刘双,5年以上,大观园二店A店,综合经纪人,https://dianpu.lianjia.com/1000000020012607/
西城,馨莲茗园,2020-09,148.77平米,1155万,77637元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106570953.html,郗亚宠,<1年,新风南里B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026620976/
西城,九和苑,2020-09,67.19平米,819万,121894元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109026987.html,王露,5年以上,二七剧场路B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010102008/
西城,西豪逸景,2020-09,69.24平米,525万,75824元/平,底层,简装,https://bj.lianjia.com/chengjiao/101105406237.html,王新计,5年以上,西豪小区店A店,综合经纪人,https://dianpu.lianjia.com/1000000010061894/
西城,南礼士路三条北里,2020-09,42.5平米,407万,95765元/平,地下室,其他,https://bj.lianjia.com/chengjiao/101109050578.html,徐超,4-5年,月坛一店B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020209949/
西城,新外大街28号院,2020-09,62.5平米,600万,96000元/平,地下室,简装,https://bj.lianjia.com/chengjiao/101107093533.html,李娜,5年以上,新外大街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020021067/
西城,北欧印象,2020-09,93.45平米,740万,79187元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101109258230.html,何玉廷,5年以上,天宁寺金牌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020086706/
西城,京师吉地,2020-09,60.3平米,845万,140133元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108955016.html,霍砚潇,5年以上,华尔街店A店,综合经纪人,https://dianpu.lianjia.com/1000000020115825/
西城,新街口西里二区,2020-09,86.1平米,837万,97213元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101104721589.html,李靖,2-3年,冠英园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023102654/
西城,北礼士路,2020-09,78.1平米,758万,97056元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107871463.html,李晓亮,2-3年,利泽西园西门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023008384/
西城,远见名苑,2020-09,81.53平米,709-724万,--元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/101107902635.html,刘顺心,5年以上,远见国际店A店,综合经纪人,https://dianpu.lianjia.com/1000000020038587/
西城,南线里小区,2020-09,57.3平米,474万,82723元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107560474.html,刘洋,1-2年,广信嘉园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026533159/
西城,四合上院,2020-09,151.43平米,2070-2111万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101102916093.html,王伟,5年以上,四合上院店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020113931/
西城,华严路3号院,2020-09,50.49平米,415万,82195元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101105931465.html,原博文,2-3年,天桥北里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023114769/
西城,万博苑,2020-09,152.15平米,1146万,75321元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107486918.html,马永君,5年以上,糖人街店A店,综合经纪人,https://dianpu.lianjia.com/1000000010085233/
西城,车公庄北里,2020-09,38.6平米,466万,120726元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101104195322.html,刘献彬,5年以上,官园桥店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010093767/
西城,车公庄北里,2020-09,57.9平米,596万,102850元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108696816.html,卜泽强,5年以上,展览馆店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020030395/
西城,三里河居民区,2020-09,67.3平米,910万,135216元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107372156.html,崔玉姣,<1年,珠江罗马嘉园东店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026628371/
西城,马连道西里,2020-09,61平米,415-458万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101088881975.html,,,,,
西城,新明胡同,2020-09,67.4平米,787万,116716元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108226959.html,张民柱,5年以上,德胜佳苑店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020131933/
西城,三义里,2020-09,57.21平米,495万,86524元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108839136.html,付申强,5年以上,主语国际店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020059693/
西城,中信锦园,2020-09,87.95平米,1056-1077万,--元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/BJ0037475196.html,,,,,
西城,南线里小区,2020-09,75.94平米,716万,94285元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108813638.html,宋凯歌,5年以上,苏州桥D店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020010243/
西城,三里河北街3号院,2020-08,47.8平米,682万,142678元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107679031.html,康庆利,5年以上,源屋曲店A店,综合经纪人,https://dianpu.lianjia.com/1000000020121252/
西城,展览路,2020-08,61平米,652万,106886元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101108694192.html,梁亚达,5年以上,天兆家园东门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020097805/
西城,六铺炕二区,2020-09,47.6平米,696万,146219元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101109065045.html,李凯,5年以上,阳光丽景东园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020004466/
西城,丽豪园,2020-09,224.54平米,2750万,122473元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109053149.html,费姣姣,4-5年,鼓楼店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020172945/
西城,依莲轩,2020-09,96.16平米,620-685万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/BJ0037538375.html,,,,,
西城,冠英园小区,2020-09,55.3平米,620万,112116元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108360153.html,李航,5年以上,冠英园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010086677/
西城,榆树馆西里,2020-09,97.4平米,988万,101438元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101108614766.html,卢胜凯,<1年,冠英园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026695269/
西城,黄寺大街24号院,2020-09,88.2平米,1085万,123016元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107916228.html,潘继军,5年以上,新风南里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010084391/
西城,裕中西里,2020-09,88平米,980万,111364元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107530919.html,李金滨,5年以上,阳光丽景北园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010091482/
西城,荣丰2008,2020-07,25.52平米,312万,122258元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107820226.html,梁强,5年以上,荣丰南门一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020144879/
西城,车站西街17号院,2020-07,46.8平米,400万,85471元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108382471.html,郭士刚,3-4年,源屋曲店A店,综合经纪人,https://dianpu.lianjia.com/1000000020325139/
西城,阜成门北大街,2020-09,40.9平米,505万,123472元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108736895.html,高强,4-5年,展览路B十店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020226703/
西城,善果胡同1号院,2020-07,55.59平米,552万,99299元/平,底层,简装,https://bj.lianjia.com/chengjiao/101108340769.html,吕永昌,5年以上,牛街地铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020056568/
西城,右安门内西街甲10号院,2020-07,38.88平米,447万,114970元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107639109.html,邢彦岭,4-5年,华贸城店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020176876/
西城,官园胡同,2020-07,77.8平米,956万,122880元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101106180285.html,李纪辉,5年以上,知春里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020045005/
西城,月坛南街19号院,2020-07,43.5平米,600万,137932元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101105281530.html,张亚南,5年以上,月坛一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020066399/
西城,广信嘉园,2020-08,105.94平米,880万,--元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101106592416.html,李复华,5年以上,远见名苑地铁店A店,综合经纪人,https://dianpu.lianjia.com/1000000020102466/
西城,成铭大厦,2020-07,225.61平米,1050万,46541元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107616955.html,王双喜,5年以上,芍药居社区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020010301/
西城,西绒线,2020-07,72.13平米,885万,122696元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/101108475668.html,李想,4-5年,棕榈泉一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020198868/
西城,大六部口,2020-07,40平米,600万,150000元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108178126.html,韩双玲,5年以上,保利金泉西门一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020067385/
西城,荣丰2008,2020-07,21.81平米,300万,137552元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107686127.html,李勇,5年以上,宣武门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010085752/
西城,新壁街,2020-08,53.18平米,601-610万,--元/平,底层,简装,https://bj.lianjia.com/chengjiao/101105937580.html,房亮,1-2年,西单金牌B店A店,综合经纪人,https://dianpu.lianjia.com/1000000026030606/
西城,北欧印象,2020-08,102.59平米,822-839万,--元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106624453.html,姚金鑫,3-4年,第三区一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020294944/
西城,牛街西里,2020-07,54.73平米,480万,87704元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108568388.html,温志平,5年以上,四方景园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020010288/
西城,朗琴园,2020-07,51.94平米,530万,101945元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107609498.html,谢梦思,3-4年,荣丰南门一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020348257/
西城,前桃园1号,2020-08,45.2平米,486-495万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101107920052.html,李志彬,4-5年,西直门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020216705/
西城,三里河东路7号院,2020-08,51.7平米,498-551万,--元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101103054752.html,丛龙均,5年以上,月坛一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010142689/
西城,新街口西里三区,2020-08,60.37平米,674-687万,--元/平,顶层,精装,https://bj.lianjia.com/chengjiao/101104639643.html,张荣涛,5年以上,新街口西里一区店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020006249/
西城,鸭子桥路,2020-07,56.95平米,430万,75505元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107719889.html,郑雨,5年以上,红居南街店A店,综合经纪人,https://dianpu.lianjia.com/1000000020115801/
西城,百万庄南街,2020-08,59.9平米,645-659万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108783810.html,马世民,5年以上,露园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020020040/
西城,滨河里,2020-07,63.77平米,514-569万,--元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101108228792.html,王承林,4-5年,都市晴园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020174806/
西城,广华轩,2020-06,136.77平米,1072万,78380元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107921628.html,李冲,5年以上,天宁寺金牌店A店,综合经纪人,https://dianpu.lianjia.com/1000000020008665/
西城,西绒线,2020-06,72.84平米,856万,117473元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107446471.html,周辰辉,4-5年,西单金牌B店A店,综合经纪人,https://dianpu.lianjia.com/1000000020215128/
西城,前半壁街,2020-07,71平米,780万,109860元/平,中楼层,毛坯,https://bj.lianjia.com/chengjiao/101108305764.html,李旭东,5年以上,冠英园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020076869/
西城,新风北街,2020-06,59平米,770万,130509元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107888255.html,王静,5年以上,新外大街B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020000279/
西城,蝶翠华庭,2020-06,69.22平米,605万,87403元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101104771437.html,李玉双,1-2年,丽水莲花信堡社区店A店,综合经纪人,https://dianpu.lianjia.com/1000000026504124/
西城,信建里小区,2020-06,53.53平米,575万,107323元/平,底层,简装,https://bj.lianjia.com/chengjiao/101107759246.html,郝影,3-4年,右安门内店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020336173/
西城,教场口9号院,2020-06,75.57平米,767万,101496元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101104069222.html,于朋朋,5年以上,安德路B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020099369/
西城,北礼士路62号院,2020-06,43.3平米,340万,78522元/平,地下室,毛坯,https://bj.lianjia.com/chengjiao/101107828511.html,范志强,1-2年,月坛北街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026047030/
西城,马连道中里,2020-06,41.44平米,450万,108591元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107654008.html,杨忠悦,5年以上,红莲北里店A店,综合经纪人,https://dianpu.lianjia.com/1000000020100742/
西城,二七剧场路,2020-06,43.5平米,570万,131035元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107847476.html,左秀迎,5年以上,乐城小区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020102722/
西城,庄胜二期,2020-06,81.2平米,880万,108375元/平,底层,精装,https://bj.lianjia.com/chengjiao/101105988815.html,刘朋朋,5年以上,一瓶陶然亭店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020098455/
西城,五路通北街1号,2020-06,85.7平米,827万,96500元/平,底层,简装,https://bj.lianjia.com/chengjiao/101106343059.html,孟维娟,5年以上,阳光丽景B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010087781/
西城,新明胡同,2020-06,84.1平米,970万,115339元/平,底层,精装,https://bj.lianjia.com/chengjiao/101107834633.html,李喜春,5年以上,德外桥B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010132507/
西城,西便门内大街97号院,2020-06,75.53平米,673万,89104元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101107881432.html,李祎敏,5年以上,槐柏树街B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020045984/
西城,裕中东里,2020-06,54.2平米,768万,141698元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107651962.html,赵兴龙,5年以上,裕中西里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020059181/
西城,西直门南大街,2020-06,113.2平米,1295万,114400元/平,低楼层,其他,https://bj.lianjia.com/chengjiao/101107979078.html,石中华,4-5年,冠英园B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020280654/
西城,新文化街,2020-06,75.5平米,1103万,146040元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101105839947.html,陈徐,5年以上,新文化街王牌店A店,综合经纪人,https://dianpu.lianjia.com/1000000010140241/
西城,西直门内大街,2020-06,85.5平米,1114-1137万,--元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108112096.html,张国望,5年以上,西直门B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020093587/
西城,裕中东里,2020-06,60.5平米,795万,131405元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101108000853.html,刘宝吉,5年以上,裕中西里C店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020064899/
西城,双槐里,2020-06,78.43平米,780万,99452元/平,底层,精装,https://bj.lianjia.com/chengjiao/101104311631.html,张晓晓,5年以上,名都家苑店A店,综合经纪人,https://dianpu.lianjia.com/1000000020076951/
西城,大拐棒胡同,2020-06,46.7平米,595万,127409元/平,地下室,简装,https://bj.lianjia.com/chengjiao/101107605861.html,王朝阳,5年以上,平安里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020005568/
西城,宣武门西大街,2020-06,54.05平米,538万,99538元/平,低楼层,毛坯,https://bj.lianjia.com/chengjiao/101107495509.html,唐家男,3-4年,玉廊园店A店,综合经纪人,https://dianpu.lianjia.com/1000000020360081/
西城,裕中西里,2020-06,65.9平米,808万,122611元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107872080.html,张元元,5年以上,柳芳北里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020075938/
西城,六铺炕三区,2020-06,75平米,1032-1053万,--元/平,高楼层,其他,https://bj.lianjia.com/chengjiao/101107817360.html,王海春,3-4年,教场口店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020383635/
西城,裕中西里,2020-05,86.2平米,1035万,120070元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107582356.html,赵春明,5年以上,北师大店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010086809/
西城,南露园,2020-05,46.1平米,541万,117354元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107629461.html,杨成旭,4-5年,北师大B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020214597/
西城,北露园,2020-05,38.9平米,349万,89718元/平,地下室,简装,https://bj.lianjia.com/chengjiao/101107230855.html,熊玉亮,5年以上,露园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010074067/
西城,马连道中里,2020-05,82.64平米,795万,96201元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106435699.html,朱永亮,5年以上,南礼士路地铁店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020098549/
西城,丽水莲花,2020-05,106.86平米,1025万,95920元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107662292.html,曾丽,4-5年,丽水莲花店A店,综合经纪人,https://dianpu.lianjia.com/1000000020270912/
西城,育人里小区,2020-05,45.74平米,520万,113687元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101106514435.html,李晓腾,5年以上,时代芳群店A店,综合经纪人,https://dianpu.lianjia.com/1000000020104477/
西城,三塔社区,2020-05,38.2平米,496万,129843元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107662309.html,张翠,1-2年,展览路店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026508542/
西城,北三环中路12号院,2020-05,58.4平米,800万,136987元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107616762.html,李刚,5年以上,双旗杆店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020099381/
西城,马甸南村,2020-05,62.7平米,880万,140351元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107533203.html,李建伟,5年以上,北太育翔店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020110983/
西城,红居南街6号院,2020-05,49.96平米,313万,62651元/平,地下室,简装,https://bj.lianjia.com/chengjiao/101107637650.html,张金艳,5年以上,乐城小区店A店,综合经纪人,https://dianpu.lianjia.com/1000000020077370/
西城,车站东街15号院,2020-05,56.07平米,535万,95417元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107668300.html,王廷军,5年以上,翠城馨园二店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010073540/
西城,塔院胡同12号院,2020-05,58.1平米,766万,131842元/平,中楼层,毛坯,https://bj.lianjia.com/chengjiao/101105247578.html,张玉锐,5年以上,远洋风景店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020071477/
西城,富国里小区,2020-05,53.4平米,725万,135768元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107680378.html,黄彦飞,5年以上,人济山庄二店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020034564/
西城,椿树园,2020-05,47.36平米,565万,119299元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101107329620.html,赵伟,5年以上,鸿业店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010090176/
西城,安德馨居,2020-05,90.12平米,1145万,127053元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107206218.html,李小静,5年以上,安德路B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010101391/
西城,马甸南村,2020-05,56.8平米,795万,139965元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107600785.html,王兵,5年以上,安德路店C店,买卖经纪人,https://dianpu.lianjia.com/1000000020078998/
西城,新风北里,2020-05,70.4平米,1010万,143466元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107410112.html,吴进昌,5年以上,阳光丽景北园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020096837/
西城,白菜湾社区,2020-05,59.08平米,590万,99865元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107653157.html,葛亚飞,4-5年,第三区一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020256943/
西城,新风北街,2020-05,52.96平米,580万,109517元/平,地下室,精装,https://bj.lianjia.com/chengjiao/101104712505.html,李佳卉,5年以上,恬心家园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020161765/
西城,南纬路,2020-05,45.53平米,520万,114211元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101107613860.html,孙建国,3-4年,一瓶陶然亭店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020345054/
西城,三义东里,2020-05,73.41平米,622万,84730元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107550785.html,李浩伟,3-4年,白云观南里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020323163/
西城,椿树馆街35号院,2020-05,38.52平米,475万,123313元/平,底层,简装,https://bj.lianjia.com/chengjiao/101107569315.html,徐嘉仪,2-3年,今典花园南门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000023114721/
西城,信建里小区,2020-05,45.87平米,520万,113364元/平,中楼层,其他,https://bj.lianjia.com/chengjiao/101107669153.html,肖立平,5年以上,右安门桥店A店,综合经纪人,https://dianpu.lianjia.com/1000000010024920/
西城,白云路七号院,2020-05,57.8平米,725万,125433元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101107530323.html,马红芳,5年以上,月坛北街店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020062177/
朝阳,天居园,2020-09,58.64平米,343万,58348元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101109158998.html,韩梦洁,4-5年,紫芳园一店A店,综合经纪人,https://dianpu.lianjia.com/1000000020253278/
朝阳,澳林春天三期,2020-09,134.38平米,990万,73672元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109198342.html,高双鹤,5年以上,奥林公园店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010086496/
朝阳,华严北里2号院,2020-09,65.94平米,504万,76358元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101107682379.html,李鹏,5年以上,亚运村旗舰店C店,买卖经纪人,https://dianpu.lianjia.com/1000000020042302/
朝阳,上林世家,2020-09,275.65平米,2455万,89063元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101106185437.html,王秋杰,5年以上,融域嘉园店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020045467/
朝阳,望京西园二区,2020-09,90.5平米,485万,53592元/平,底层,简装,https://bj.lianjia.com/chengjiao/101109151158.html,张翼飞,4-5年,炫彩嘉轩店B店,买卖经纪人,https://dianpu.lianjia.com/1000000020220880/
朝阳,艺水芳园,2020-09,76.07平米,373万,49034元/平,高楼层,简装,https://bj.lianjia.com/chengjiao/101109201068.html,李学良,4-5年,艺水店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020209776/
朝阳,炫特嘉园三期,2020-09,84.4平米,523万,61920元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101104788755.html,吕富明,5年以上,炫特东店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020113880/
朝阳,九龙花园,2020-09,188.22平米,800万,42504元/平,低楼层,简装,https://bj.lianjia.com/chengjiao/101103935565.html,张涛,4-5年,九龙花园一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020171060/
朝阳,驼房营南里,2020-09,73.06平米,412万,56393元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108961973.html,孙占涛,5年以上,驼房营西里店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020049937/
朝阳,紫薇天悦,2020-09,52.98平米,468万,88241元/平,高楼层,精装,https://bj.lianjia.com/chengjiao/101109121527.html,李坤,5年以上,紫薇天悦店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020103098/
朝阳,金港国际,2020-09,69.54平米,491万,70550元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101109191623.html,牛建刚,5年以上,金港国际店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010024824/
朝阳,都市心海岸,2020-09,117.9平米,698万,59203元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101103087203.html,郝海秀,5年以上,大西洋北门B店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020013556/
朝阳,祁家豁子社区,2020-09,67.63平米,375万,55449元/平,中楼层,毛坯,https://bj.lianjia.com/chengjiao/101103417144.html,李萍萍,1-2年,华亭店A店,买卖经纪人,https://dianpu.lianjia.com/1000000026044454/
朝阳,周庄嘉园东里C区,2020-09,50.57平米,285万,56358元/平,顶层,简装,https://bj.lianjia.com/chengjiao/101107890573.html,张清姣,5年以上,山水文园一店A店,综合经纪人,https://dianpu.lianjia.com/1000000010093185/
朝阳,天泰苑A8区,2020-09,56.58平米,306万,54083元/平,中楼层,精装,https://bj.lianjia.com/chengjiao/101108087481.html,张庆洋,5年以上,新定福庄店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010143171/
朝阳,高原街4号院,2020-09,57.21平米,483万,84426元/平,中楼层,简装,https://bj.lianjia.com/chengjiao/101109073223.html,韩勇飞,5年以上,东二区北门店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020057000/
朝阳,珠江帝景,2020-09,77.96平米,740万,94921元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101108527622.html,陶佳,3-4年,风度柏林店A店,买卖经纪人,https://dianpu.lianjia.com/1000000020300813/
朝阳,嘉铭桐城B区,2020-09,108.14平米,910万,84151元/平,低楼层,精装,https://bj.lianjia.com/chengjiao/101107769915.html,刘幸福,5年以上,嘉铭一店A店,买卖经纪人,https://dianpu.lianjia.com/1000000010072401/
